source_section,trade_lens,setup_id,symbol,timeframe,side,entry_timestamp,stop_timestamp,ladder_step,ladder_risk_pct,scenario,quality_score,stop_distance_points,stop_distance_pct,stop_distance_atr,primary_reason,secondary_flags,duplicate_cluster_exposure,high_noise_session,mfe_after_sl_points,mfe_after_sl_r,mae_after_sl_points,mae_after_sl_r,bars_to_recovery,bars_to_tp_if_survived,would_reach_tp_if_survived,stop_overshoot_points,stop_overshoot_r,would_survive_fixed_widen_10,would_survive_fixed_widen_20,would_survive_atr_floor_025,would_survive_1bar_delay,would_reach_tp_fixed_widen_10,would_reach_tp_atr_floor_025,recommended_action,notes
since_inception_replay,raw,cwt-usd_jpy-5m-scenario2-long-202604052140,USD_JPY,5m,long,2026-04-05T21:40:00+00:00,2026-04-05T22:00:00+00:00,1,0.2,scenario2,,0.214861,0.1345,2.9318,insufficient_reward_after_survival,,False,False,0.118,0.5492,0.188,0.875,1,,False,0.029139,0.1356,False,False,False,False,False,False,Keep baseline,Scenario scenario2; overshoot_r=0.1356; mfe_after_sl_r=0.5492
since_inception_replay,raw,cwt-eur_usd-5m-scenario2-short-202604052205,EUR_USD,5m,short,2026-04-05T22:05:00+00:00,2026-04-06T07:40:00+00:00,0,0.07,scenario2,,0.00385,0.3345,19.3885,continuation_failed_cleanly,,False,False,-0.00248,-0.6442,0.00608,1.5792,,,False,0.00043,0.1117,False,False,False,False,False,False,Keep baseline,Scenario scenario2; overshoot_r=0.1117; mfe_after_sl_r=-0.6442
since_inception_replay,raw,cwt-nzd_usd-5m-scenario2-short-202604052205,NZD_USD,5m,short,2026-04-05T22:05:00+00:00,2026-04-06T02:20:00+00:00,0,0.07,scenario2,,0.001899,0.3339,11.3615,continuation_failed_cleanly,,False,False,-0.00106,-0.5582,0.00406,2.138,,,False,0.000101,0.0532,False,False,False,False,False,False,Keep baseline,Scenario scenario2; overshoot_r=0.0532; mfe_after_sl_r=-0.5582
since_inception_replay,raw,cwt-eur_usd-5m-scenario1-short-202604052330,EUR_USD,5m,short,2026-04-05T23:30:00+00:00,2026-04-06T00:05:00+00:00,1,0.2,scenario1,,0.000631,0.0548,2.337,continuation_failed_cleanly,,False,False,0.0003,0.4754,0.00594,9.4136,12,,False,8.9e-05,0.141,False,False,False,False,False,False,Require one-bar follow-through,Scenario scenario1; overshoot_r=0.141; mfe_after_sl_r=0.4754
since_inception_replay,raw,cwt-aud_usd-5m-scenario2-short-202604052340,AUD_USD,5m,short,2026-04-05T23:40:00+00:00,2026-04-06T02:05:00+00:00,0,0.07,scenario2,,0.001615,0.2346,5.9815,continuation_failed_cleanly,,False,False,-0.00157,-0.9721,0.00509,3.1517,,,False,0.000375,0.2322,False,False,False,False,False,False,Require one-bar follow-through,Scenario scenario2; overshoot_r=0.2322; mfe_after_sl_r=-0.9721
since_inception_replay,raw,cwt-eur_usd-5m-scenario1-short-202604052345,EUR_USD,5m,short,2026-04-05T23:45:00+00:00,2026-04-06T00:05:00+00:00,2,0.45,scenario1,,0.000606,0.0527,2.3632,continuation_failed_cleanly,,False,False,0.0003,0.495,0.00594,9.802,12,,False,0.000114,0.1881,False,False,False,False,False,False,Require one-bar follow-through,Scenario scenario1; overshoot_r=0.1881; mfe_after_sl_r=0.495
since_inception_replay,raw,cwt-eur_usd-5m-scenario1-short-202604060135,EUR_USD,5m,short,2026-04-06T01:35:00+00:00,2026-04-06T02:05:00+00:00,3,1.0,scenario1,,0.000571,0.0496,2.1962,continuation_failed_cleanly,,False,False,-0.0008,-1.4011,0.00604,10.5779,,,False,0.000349,0.6112,False,False,False,False,False,False,Require one-bar follow-through,Scenario scenario1; overshoot_r=0.6112; mfe_after_sl_r=-1.4011
since_inception_replay,raw,cwt-eur_usd-5m-scenario1-short-202604060155,EUR_USD,5m,short,2026-04-06T01:55:00+00:00,2026-04-06T02:00:00+00:00,3,1.0,scenario1,,0.000539,0.0468,2.4904,continuation_failed_cleanly,,False,False,-0.00036,-0.6679,0.0061,11.3173,,,False,1e-06,0.0019,False,False,False,False,False,False,Keep baseline,Scenario scenario1; overshoot_r=0.0019; mfe_after_sl_r=-0.6679
since_inception_replay,raw,cwt-nzd_usd-5m-scenario2-short-202604060155,NZD_USD,5m,short,2026-04-06T01:55:00+00:00,2026-04-06T02:20:00+00:00,1,0.2,scenario2,,0.001579,0.2775,8.5682,continuation_failed_cleanly,,False,False,-0.00074,-0.4687,0.00374,2.3686,,,False,0.000101,0.064,False,False,False,False,False,False,Require one-bar follow-through,Scenario scenario2; overshoot_r=0.064; mfe_after_sl_r=-0.4687
since_inception_replay,raw,cwt-eur_usd-5m-scenario1-short-202604060200,EUR_USD,5m,short,2026-04-06T02:00:00+00:00,2026-04-06T02:05:00+00:00,3,1.0,scenario1,,0.000577,0.0501,2.3213,continuation_failed_cleanly,,False,False,-0.00093,-1.6118,0.00617,10.6932,,,False,0.000473,0.8198,False,False,False,False,False,False,Require one-bar follow-through,Scenario scenario1; overshoot_r=0.8198; mfe_after_sl_r=-1.6118
since_inception_replay,raw,cwt-nas100_usd-5m-scenario2-long-202604060405,NAS100_USD,5m,long,2026-04-06T04:05:00+00:00,2026-04-07T15:05:00+00:00,0,0.07,scenario2,,253.689643,1.0535,10.8216,stop_too_tight,,False,False,869.9,3.429,249.9,0.9851,11,71,True,19.610357,0.0773,True,True,False,False,True,False,Require one-bar follow-through,Scenario scenario2; overshoot_r=0.0773; mfe_after_sl_r=3.429
since_inception_replay,raw,cwt-nas100_usd-5m-scenario1-long-202604060510,NAS100_USD,5m,long,2026-04-06T05:10:00+00:00,2026-04-06T05:45:00+00:00,0,0.07,scenario1,,50.932095,0.2112,3.7352,duplicate_cluster_exposure,duplicate_cluster_exposure,True,False,131.2,2.576,59.2,1.1623,5,25,True,2.967905,0.0583,False,True,False,False,False,False,Require one-bar follow-through,Scenario scenario1; overshoot_r=0.0583; mfe_after_sl_r=2.576
since_inception_replay,raw,cwt-nas100_usd-5m-scenario1-long-202604060830,NAS100_USD,5m,long,2026-04-06T08:30:00+00:00,2026-04-06T17:10:00+00:00,0,0.07,scenario1,,105.72181,0.4369,4.6181,duplicate_cluster_exposure,duplicate_cluster_exposure,True,False,51.7,0.489,178.3,1.6865,4,,False,21.87819,0.2069,False,False,False,False,False,False,Skip duplicate cluster,Scenario scenario1; overshoot_r=0.2069; mfe_after_sl_r=0.489
since_inception_replay,raw,cwt-nas100_usd-5m-scenario1-long-202604060835,NAS100_USD,5m,long,2026-04-06T08:35:00+00:00,2026-04-06T13:35:00+00:00,1,0.2,scenario1,,117.579171,0.4856,4.924,duplicate_cluster_exposure,duplicate_cluster_exposure,True,False,84.6,0.7195,144.2,1.2264,2,,False,2.820829,0.024,False,False,False,False,False,False,Skip duplicate cluster,Scenario scenario1; overshoot_r=0.024; mfe_after_sl_r=0.7195
since_inception_replay,raw,cwt-nas100_usd-5m-scenario1-long-202604060840,NAS100_USD,5m,long,2026-04-06T08:40:00+00:00,2026-04-06T13:35:00+00:00,2,0.45,scenario1,,128.583493,0.5307,5.5254,duplicate_cluster_exposure,duplicate_cluster_exposure,True,False,68.6,0.5335,160.2,1.2459,2,,False,7.816507,0.0608,False,False,False,False,False,False,Skip duplicate cluster,Scenario scenario1; overshoot_r=0.0608; mfe_after_sl_r=0.5335
since_inception_replay,raw,cwt-nas100_usd-5m-scenario1-long-202604060905,NAS100_USD,5m,long,2026-04-06T09:05:00+00:00,2026-04-06T10:45:00+00:00,3,1.0,scenario1,,106.14315,0.438,5.1118,duplicate_cluster_exposure,duplicate_cluster_exposure,True,False,67.4,0.635,161.4,1.5206,37,,False,13.45685,0.1268,False,False,False,False,False,False,Require one-bar follow-through,Scenario scenario1; overshoot_r=0.1268; mfe_after_sl_r=0.635
since_inception_replay,raw,cwt-spx500_usd-5m-scenario1-long-202604060905,SPX500_USD,5m,long,2026-04-06T09:05:00+00:00,2026-04-06T10:45:00+00:00,0,0.07,scenario1,,20.657302,0.3123,4.8852,insufficient_reward_after_survival,,False,False,11.8,0.5712,30.7,1.4862,38,,False,9.142698,0.4426,False,False,False,False,False,False,Require one-bar follow-through,Scenario scenario1; overshoot_r=0.4426; mfe_after_sl_r=0.5712
since_inception_replay,raw,cwt-aud_usd-5m-scenario2-long-202604061150,AUD_USD,5m,long,2026-04-06T11:50:00+00:00,2026-04-06T14:35:00+00:00,1,0.2,scenario2,,0.001297,0.1871,3.7057,continuation_failed_cleanly,,False,False,0.00014,0.1079,0.00254,1.9584,1,,False,6.3e-05,0.0486,False,False,False,False,False,False,Require one-bar follow-through,Scenario scenario2; overshoot_r=0.0486; mfe_after_sl_r=0.1079
since_inception_replay,raw,cwt-aud_usd-5m-scenario2-long-202604061210,AUD_USD,5m,long,2026-04-06T12:10:00+00:00,2026-04-06T14:35:00+00:00,2,0.45,scenario2,,0.001094,0.1579,3.8873,continuation_failed_cleanly,,False,False,0.00034,0.3108,0.00234,2.1389,1,,False,6.6e-05,0.0603,False,False,False,False,False,False,Require one-bar follow-through,Scenario scenario2; overshoot_r=0.0603; mfe_after_sl_r=0.3108
since_inception_replay,raw,cwt-nas100_usd-5m-scenario2-long-202604061335,NAS100_USD,5m,long,2026-04-06T13:35:00+00:00,2026-04-07T01:55:00+00:00,0,0.07,scenario2,,147.7575,0.6105,4.2011,duplicate_cluster_exposure,duplicate_cluster_exposure,True,False,85.7,0.58,182.1,1.2324,73,,False,18.5425,0.1255,False,False,False,False,False,False,Require one-bar follow-through,Scenario scenario2; overshoot_r=0.1255; mfe_after_sl_r=0.58
since_inception_replay,raw,cwt-nzd_usd-5m-scenario1-long-202604061335,NZD_USD,5m,long,2026-04-06T13:35:00+00:00,2026-04-06T13:40:00+00:00,2,0.45,scenario1,,0.000292,0.051,1.4244,structure_invalidated_before_reversal,,False,False,0.00066,2.2603,0.00174,5.9589,4,4,True,8.8e-05,0.3014,False,False,False,False,False,False,Require one-bar follow-through,Scenario scenario1; overshoot_r=0.3014; mfe_after_sl_r=2.2603
since_inception_replay,raw,cwt-spx500_usd-5m-scenario2-long-202604061335,SPX500_USD,5m,long,2026-04-06T13:35:00+00:00,2026-04-07T14:05:00+00:00,0,0.07,scenario2,,41.280357,0.6253,5.785,duplicate_cluster_exposure,duplicate_cluster_exposure,True,False,168.0,4.0697,60.7,1.4704,42,83,True,10.419643,0.2524,False,False,False,False,False,False,Require one-bar follow-through,Scenario scenario2; overshoot_r=0.2524; mfe_after_sl_r=4.0697
since_inception_replay,raw,cwt-nas100_usd-5m-scenario2-long-202604061345,NAS100_USD,5m,long,2026-04-06T13:45:00+00:00,2026-04-07T01:55:00+00:00,1,0.2,scenario2,,122.954643,0.5086,2.8969,insufficient_reward_after_survival,,False,False,111.1,0.9036,156.7,1.2745,73,,False,17.945357,0.146,False,False,False,False,False,False,Keep baseline,Scenario scenario2; overshoot_r=0.146; mfe_after_sl_r=0.9036
since_inception_replay,raw,cwt-spx500_usd-5m-scenario1-long-202604061420,SPX500_USD,5m,long,2026-04-06T14:20:00+00:00,2026-04-06T17:10:00+00:00,0,0.07,scenario1,,18.933414,0.2863,1.4236,insufficient_reward_after_survival,,False,False,16.0,0.8451,34.2,1.8063,4,,False,5.366586,0.2834,False,False,False,False,False,False,Keep baseline,Scenario scenario1; overshoot_r=0.2834; mfe_after_sl_r=0.8451
since_inception_replay,raw,cwt-eur_usd-5m-scenario1-long-202604061435,EUR_USD,5m,long,2026-04-06T14:35:00+00:00,2026-04-06T14:50:00+00:00,0,0.07,scenario1,,0.001629,0.1408,3.0047,continuation_failed_cleanly,,False,False,-0.00163,-1.0006,0.00349,2.1424,,,False,0.000461,0.283,False,False,False,False,False,False,Require one-bar follow-through,Scenario scenario1; overshoot_r=0.283; mfe_after_sl_r=-1.0006
since_inception_replay,raw,cwt-nas100_usd-5m-scenario2-long-202604061550,NAS100_USD,5m,long,2026-04-06T15:50:00+00:00,2026-04-06T17:10:00+00:00,2,0.45,scenario2,,67.166071,0.2778,1.8507,structure_invalidated_before_reversal,,False,False,74.2,1.1047,155.8,2.3196,3,47,True,37.933929,0.5648,False,False,False,False,False,False,Keep baseline,Scenario scenario2; overshoot_r=0.5648; mfe_after_sl_r=1.1047
since_inception_replay,raw,cwt-nas100_usd-5m-scenario1-long-202604061635,NAS100_USD,5m,long,2026-04-06T16:35:00+00:00,2026-04-06T17:00:00+00:00,3,1.0,scenario1,,29.267773,0.121,1.1235,structure_invalidated_before_reversal,,False,False,58.7,2.0056,157.8,5.3916,6,16,True,37.532227,1.2824,False,False,False,False,False,False,Keep baseline,Scenario scenario1; overshoot_r=1.2824; mfe_after_sl_r=2.0056
since_inception_replay,raw,cwt-nas100_usd-5m-scenario1-long-202604061640,NAS100_USD,5m,long,2026-04-06T16:40:00+00:00,2026-04-06T17:00:00+00:00,3,1.0,scenario1,,32.703741,0.1352,1.3198,structure_invalidated_before_reversal,,False,False,53.7,1.642,162.8,4.978,6,16,True,39.096259,1.1955,False,False,False,False,False,False,Keep baseline,Scenario scenario1; overshoot_r=1.1955; mfe_after_sl_r=1.642
since_inception_replay,raw,cwt-spx500_usd-5m-scenario1-long-202604061640,SPX500_USD,5m,long,2026-04-06T16:40:00+00:00,2026-04-06T17:00:00+00:00,1,0.2,scenario1,,10.139772,0.1533,1.8728,structure_invalidated_before_reversal,,False,False,14.6,1.4399,32.8,3.2348,15,48,True,2.860228,0.2821,False,False,False,False,False,False,Keep baseline,Scenario scenario1; overshoot_r=0.2821; mfe_after_sl_r=1.4399
since_inception_replay,raw,cwt-nas100_usd-5m-scenario1-long-202604061650,NAS100_USD,5m,long,2026-04-06T16:50:00+00:00,2026-04-06T17:00:00+00:00,3,1.0,scenario1,,40.17223,0.166,1.6649,structure_invalidated_before_reversal,,False,False,44.9,1.1177,171.6,4.2716,16,49,True,40.42777,1.0064,False,False,False,False,False,False,Require one-bar follow-through,Scenario scenario1; overshoot_r=1.0064; mfe_after_sl_r=1.1177
since_inception_replay,raw,cwt-spx500_usd-5m-scenario1-long-202604061650,SPX500_USD,5m,long,2026-04-06T16:50:00+00:00,2026-04-06T17:00:00+00:00,2,0.45,scenario1,,11.861463,0.1793,2.2748,structure_invalidated_before_reversal,,False,False,12.1,1.0201,35.3,2.976,16,49,True,3.638537,0.3068,False,False,False,False,False,False,Require one-bar follow-through,Scenario scenario1; overshoot_r=0.3068; mfe_after_sl_r=1.0201
since_inception_replay,raw,cwt-nas100_usd-5m-scenario2-long-202604061815,NAS100_USD,5m,long,2026-04-06T18:15:00+00:00,2026-04-07T01:50:00+00:00,3,1.0,scenario2,,101.741429,0.4209,2.8758,insufficient_reward_after_survival,,False,False,117.1,1.151,150.7,1.4812,74,91,True,14.058571,0.1382,False,False,False,False,False,False,Keep baseline,Scenario scenario2; overshoot_r=0.1382; mfe_after_sl_r=1.151
since_inception_replay,raw,cwt-gbp_jpy-15m-scenario1-long-202604061830,GBP_JPY,15m,long,2026-04-06T18:30:00+00:00,2026-04-06T22:00:00+00:00,0,0.07,scenario1,,0.107578,0.0509,1.2551,insufficient_reward_after_survival,,False,False,1.035,9.6209,0.158,1.4687,8,11,True,0.020422,0.1898,False,True,False,False,False,False,Require one-bar follow-through,Scenario scenario1; overshoot_r=0.1898; mfe_after_sl_r=9.6209
since_inception_replay,raw,cwt-gbp_jpy-15m-scenario1-long-202604062115,GBP_JPY,15m,long,2026-04-06T21:15:00+00:00,2026-04-06T21:30:00+00:00,1,0.2,scenario1,,0.121476,0.0575,1.8917,structure_invalidated_before_reversal,,False,False,0.864,7.1125,0.208,1.7123,11,35,True,0.031524,0.2595,False,False,False,False,False,False,Require one-bar follow-through,Scenario scenario1; overshoot_r=0.2595; mfe_after_sl_r=7.1125
since_inception_replay,raw,cwt-spx500_usd-5m-scenario2-long-202604070020,SPX500_USD,5m,long,2026-04-07T00:20:00+00:00,2026-04-07T00:35:00+00:00,0,0.07,scenario2,,9.575,0.1446,2.6182,insufficient_reward_after_survival,,False,False,7.6,0.7937,42.6,4.4491,93,,False,2.825,0.295,False,False,False,False,False,False,Require one-bar follow-through,Scenario scenario2; overshoot_r=0.295; mfe_after_sl_r=0.7937
since_inception_replay,raw,cwt-usd_jpy-5m-scenario1-long-202604070100,USD_JPY,5m,long,2026-04-07T01:00:00+00:00,2026-04-07T08:00:00+00:00,0,0.07,scenario1,,0.144492,0.0904,3.8168,duplicate_cluster_exposure,duplicate_cluster_exposure,True,False,0.202,1.398,0.362,2.5053,41,84,True,0.061508,0.4257,False,False,False,False,False,False,Require one-bar follow-through,Scenario scenario1; overshoot_r=0.4257; mfe_after_sl_r=1.398
since_inception_replay,raw,cwt-usd_jpy-5m-scenario1-long-202604070140,USD_JPY,5m,long,2026-04-07T01:40:00+00:00,2026-04-07T08:00:00+00:00,1,0.2,scenario1,,0.136725,0.0855,3.6184,high_noise_session,high_noise_session,False,True,0.174,1.2726,0.39,2.8524,42,84,True,0.097275,0.7115,False,False,False,False,False,False,Skip high-noise session,Scenario scenario1; overshoot_r=0.7115; mfe_after_sl_r=1.2726
since_inception_replay,raw,cwt-usd_jpy-5m-scenario1-long-202604070145,USD_JPY,5m,long,2026-04-07T01:45:00+00:00,2026-04-07T05:05:00+00:00,2,0.45,scenario1,,0.146303,0.0915,3.9163,continuation_failed_cleanly,,False,False,0.006,0.041,0.408,2.7887,24,,False,0.003697,0.0253,False,False,False,False,False,False,Keep baseline,Scenario scenario1; overshoot_r=0.0253; mfe_after_sl_r=0.041
since_inception_replay,raw,cwt-gbp_jpy-15m-scenario2-long-202604070400,GBP_JPY,15m,long,2026-04-07T04:00:00+00:00,2026-04-07T05:45:00+00:00,0,0.07,scenario2,,0.118186,0.0559,1.8696,insufficient_reward_after_survival,,False,False,1.417,11.9896,0.047,0.3977,1,2,True,0.012814,0.1084,False,True,False,False,False,False,Require one-bar follow-through,Scenario scenario2; overshoot_r=0.1084; mfe_after_sl_r=11.9896
since_inception_replay,raw,cwt-uk100_gbp-5m-scenario2-long-202604070515,UK100_GBP,5m,long,2026-04-07T05:15:00+00:00,2026-04-07T05:30:00+00:00,0,0.07,scenario2,,12.519643,0.1196,2.6477,insufficient_reward_after_survival,,False,False,29.0,2.3164,76.4,6.1024,5,32,True,2.480357,0.1981,False,False,False,False,False,False,Require one-bar follow-through,Scenario scenario2; overshoot_r=0.1981; mfe_after_sl_r=2.3164
since_inception_replay,raw,cwt-usd_jpy-5m-scenario2-long-202604070545,USD_JPY,5m,long,2026-04-07T05:45:00+00:00,2026-04-07T08:35:00+00:00,3,1.0,scenario2,,0.235257,0.1472,9.5744,insufficient_reward_after_survival,,False,False,0.224,0.9522,0.34,1.4452,30,,False,0.058743,0.2497,False,False,False,False,False,False,Keep baseline,Scenario scenario2; overshoot_r=0.2497; mfe_after_sl_r=0.9522
since_inception_replay,raw,cwt-uk100_gbp-5m-scenario2-long-202604070615,UK100_GBP,5m,long,2026-04-07T06:15:00+00:00,2026-04-07T06:30:00+00:00,1,0.2,scenario2,,10.621429,0.1015,1.6287,structure_invalidated_before_reversal,,False,False,31.0,2.9186,108.8,10.2434,5,20,True,4.378571,0.4122,False,False,False,False,False,False,Keep baseline,Scenario scenario2; overshoot_r=0.4122; mfe_after_sl_r=2.9186
since_inception_replay,raw,cwt-uk100_gbp-5m-scenario1-long-202604070905,UK100_GBP,5m,long,2026-04-07T09:05:00+00:00,2026-04-07T10:05:00+00:00,0,0.07,scenario1,,35.2003,0.3357,1.9587,duplicate_cluster_exposure,duplicate_cluster_exposure,True,False,4.8,0.1364,144.2,4.0966,2,,False,14.2997,0.4062,False,False,False,False,False,False,Skip duplicate cluster,Scenario scenario1; overshoot_r=0.4062; mfe_after_sl_r=0.1364
since_inception_replay,raw,cwt-usd_jpy-5m-scenario1-long-202604071420,USD_JPY,5m,long,2026-04-07T14:20:00+00:00,2026-04-07T14:45:00+00:00,0,0.07,scenario1,,0.145886,0.0912,3.6602,insufficient_reward_after_survival,,False,False,0.1,0.6855,0.88,6.0321,2,,False,0.008114,0.0556,False,False,False,False,False,False,Require one-bar follow-through,Scenario scenario1; overshoot_r=0.0556; mfe_after_sl_r=0.6855
since_inception_replay,raw,cwt-aud_usd-5m-scenario1-long-202604071820,AUD_USD,5m,long,2026-04-07T18:20:00+00:00,2026-04-07T18:55:00+00:00,0,0.07,scenario1,,0.00094,0.1352,3.0183,stop_too_tight,duplicate_cluster_exposure,True,False,0.01297,13.7979,0.00103,1.0957,4,4,True,8e-05,0.0851,True,True,False,False,True,False,Skip duplicate cluster,Scenario scenario1; overshoot_r=0.0851; mfe_after_sl_r=13.7979
since_inception_replay,raw,cwt-eur_usd-5m-scenario1-long-202604071820,EUR_USD,5m,long,2026-04-07T18:20:00+00:00,2026-04-07T18:55:00+00:00,1,0.2,scenario1,,0.000799,0.069,2.7757,stop_too_tight,,False,False,0.01172,14.6683,0.00067,0.8385,4,4,True,2.1e-05,0.0263,True,True,False,False,True,False,Widen stop +10%,Scenario scenario1; overshoot_r=0.0263; mfe_after_sl_r=14.6683
since_inception_replay,raw,cwt-aud_usd-5m-scenario1-long-202604071825,AUD_USD,5m,long,2026-04-07T18:25:00+00:00,2026-04-07T18:55:00+00:00,1,0.2,scenario1,,0.000985,0.1416,3.2524,duplicate_cluster_exposure,duplicate_cluster_exposure,True,False,0.01287,13.066,0.00113,1.1472,4,10,True,0.000135,0.1371,False,True,False,False,False,False,Require one-bar follow-through,Scenario scenario1; overshoot_r=0.1371; mfe_after_sl_r=13.066
since_inception_replay,raw,cwt-eur_usd-5m-scenario1-long-202604071825,EUR_USD,5m,long,2026-04-07T18:25:00+00:00,2026-04-07T18:55:00+00:00,2,0.45,scenario1,,0.000995,0.0859,3.5355,stop_too_tight,,False,False,0.01149,11.5477,0.0009,0.9045,4,10,True,5.5e-05,0.0553,True,True,False,False,True,False,Widen stop +10%,Scenario scenario1; overshoot_r=0.0553; mfe_after_sl_r=11.5477
since_inception_replay,raw,cwt-usd_jpy-5m-scenario2-long-202604071900,USD_JPY,5m,long,2026-04-07T19:00:00+00:00,2026-04-07T19:05:00+00:00,1,0.2,scenario2,,0.048825,0.0305,1.3456,continuation_failed_cleanly,,False,False,0.006,0.1229,1.55,31.746,1,,False,0.006175,0.1265,False,False,False,False,False,False,Require one-bar follow-through,Scenario scenario2; overshoot_r=0.1265; mfe_after_sl_r=0.1229
since_inception_replay,raw,cwt-aud_usd-5m-scenario1-long-202604072225,AUD_USD,5m,long,2026-04-07T22:25:00+00:00,2026-04-07T22:30:00+00:00,0,0.07,scenario1,,0.001998,0.2858,4.1937,entry_too_early,,False,False,0.00926,4.6346,-0.00103,-0.5155,1,1,True,0.000672,0.3363,False,False,False,True,False,False,Delay entry by 1 bar,Scenario scenario1; overshoot_r=0.3363; mfe_after_sl_r=4.6346
since_inception_replay,raw,cwt-eur_usd-5m-scenario1-long-202604080130,EUR_USD,5m,long,2026-04-08T01:30:00+00:00,2026-04-08T03:35:00+00:00,0,0.07,scenario1,,0.002031,0.1738,3.0607,stop_too_tight,duplicate_cluster_exposure,True,False,0.00238,1.1718,0.00184,0.906,21,27,True,9e-06,0.0044,True,True,False,False,True,False,Require one-bar follow-through,Scenario scenario1; overshoot_r=0.0044; mfe_after_sl_r=1.1718
since_inception_replay,raw,cwt-aud_usd-5m-scenario1-long-202604080150,AUD_USD,5m,long,2026-04-08T01:50:00+00:00,2026-04-08T02:30:00+00:00,0,0.07,scenario1,,0.001659,0.2347,2.598,insufficient_reward_after_survival,,False,False,0.00134,0.8077,0.00374,2.2544,31,,False,0.000101,0.0609,False,False,False,False,False,False,Require one-bar follow-through,Scenario scenario1; overshoot_r=0.0609; mfe_after_sl_r=0.8077
since_inception_replay,raw,cwt-aud_usd-5m-scenario1-long-202604080525,AUD_USD,5m,long,2026-04-08T05:25:00+00:00,2026-04-08T07:05:00+00:00,0,0.07,scenario1,,0.001464,0.207,3.9953,continuation_failed_cleanly,,False,False,0.00055,0.3757,0.00402,2.7459,70,,False,3.6e-05,0.0246,False,False,False,False,False,False,Keep baseline,Scenario scenario1; overshoot_r=0.0246; mfe_after_sl_r=0.3757
since_inception_replay,raw,cwt-aud_usd-5m-scenario1-long-202604080535,AUD_USD,5m,long,2026-04-08T05:35:00+00:00,2026-04-08T07:05:00+00:00,1,0.2,scenario1,,0.001543,0.2181,3.9783,continuation_failed_cleanly,,False,False,0.00035,0.2268,0.00422,2.7349,71,,False,0.000157,0.1017,False,False,False,False,False,False,Require one-bar follow-through,Scenario scenario1; overshoot_r=0.1017; mfe_after_sl_r=0.2268
since_inception_replay,raw,cwt-spx500_usd-5m-scenario1-long-202604080535,SPX500_USD,5m,long,2026-04-08T05:35:00+00:00,2026-04-08T07:55:00+00:00,0,0.07,scenario1,,11.621823,0.171,3.749,stop_too_tight,,False,False,17.8,1.5316,49.2,4.2334,10,41,True,0.178177,0.0153,True,True,False,False,True,False,Require one-bar follow-through,Scenario scenario1; overshoot_r=0.0153; mfe_after_sl_r=1.5316
since_inception_replay,raw,cwt-aud_usd-5m-scenario1-long-202604080550,AUD_USD,5m,long,2026-04-08T05:50:00+00:00,2026-04-08T07:05:00+00:00,2,0.45,scenario1,,0.001545,0.2183,3.7165,continuation_failed_cleanly,,False,False,0.00019,0.123,0.00438,2.835,72,,False,0.000315,0.2039,False,False,False,False,False,False,Keep baseline,Scenario scenario1; overshoot_r=0.2039; mfe_after_sl_r=0.123
since_inception_replay,raw,cwt-eur_usd-5m-scenario1-long-202604080550,EUR_USD,5m,long,2026-04-08T05:50:00+00:00,2026-04-08T08:40:00+00:00,0,0.07,scenario1,,0.00201,0.1719,4.02,duplicate_cluster_exposure,duplicate_cluster_exposure,True,False,0.00264,1.3134,0.00186,0.9254,30,49,True,0.00064,0.3184,False,False,False,False,False,False,Skip duplicate cluster,Scenario scenario1; overshoot_r=0.3184; mfe_after_sl_r=1.3134
since_inception_replay,raw,cwt-nzd_usd-5m-scenario1-long-202604080550,NZD_USD,5m,long,2026-04-08T05:50:00+00:00,2026-04-08T08:10:00+00:00,0,0.07,scenario1,,0.002193,0.3752,5.5822,insufficient_reward_after_survival,,False,False,0.00139,0.6338,0.00331,1.5093,53,,False,0.000117,0.0534,False,False,False,False,False,False,Require one-bar follow-through,Scenario scenario1; overshoot_r=0.0534; mfe_after_sl_r=0.6338
since_inception_replay,raw,cwt-aud_usd-5m-scenario1-long-202604080555,AUD_USD,5m,long,2026-04-08T05:55:00+00:00,2026-04-08T07:05:00+00:00,3,1.0,scenario1,,0.001792,0.2531,3.9323,continuation_failed_cleanly,,False,False,-9e-05,-0.0502,0.00466,2.6004,,,False,0.000348,0.1942,False,False,False,False,False,False,Require one-bar follow-through,Scenario scenario1; overshoot_r=0.1942; mfe_after_sl_r=-0.0502
since_inception_replay,raw,cwt-nas100_usd-5m-scenario1-long-202604080555,NAS100_USD,5m,long,2026-04-08T05:55:00+00:00,2026-04-08T13:35:00+00:00,0,0.07,scenario1,,69.27557,0.2766,3.9895,continuation_failed_cleanly,,False,False,-28.0,-0.4042,260.8,3.7647,,,False,6.92443,0.1,False,False,False,False,False,False,Keep baseline,Scenario scenario1; overshoot_r=0.1; mfe_after_sl_r=-0.4042
since_inception_replay,raw,cwt-spx500_usd-5m-scenario1-long-202604080555,SPX500_USD,5m,long,2026-04-08T05:55:00+00:00,2026-04-08T07:55:00+00:00,1,0.2,scenario1,,18.141744,0.2666,4.5517,insufficient_reward_after_survival,,False,False,10.8,0.5953,56.2,3.0978,13,,False,0.658256,0.0363,False,False,False,False,False,False,Require one-bar follow-through,Scenario scenario1; overshoot_r=0.0363; mfe_after_sl_r=0.5953
