bars_checked,dataset,entry_price,equity_after,equity_before,executed,ladder_step_at_signal,mode,next_ladder_step,outcome,pnl,realized_r,risk_pct_at_signal,scenario,setup_id,side,signal_timestamp,skip_reason,stop_price,symbol,timeframe
,since_inception_replay_root_only,,96067.7,96067.7,False,2,improved,,,,,0.2,scenario2,cwt-uk100_gbp-5m-scenario2-long-202604070515,long,2026-04-07T05:15:00+00:00,missing_followthrough,,UK100_GBP,5m
33,since_inception_replay_root_only,159.808,95875.56,96067.7,True,2,improved,3,sl_hit,-192.14,-1.0,0.2,scenario2,cwt-usd_jpy-5m-scenario2-long-202604070545,long,2026-04-07T05:45:00+00:00,,159.5492173,USD_JPY,5m
2,since_inception_replay_root_only,10467.0,95444.12,95875.56,True,3,improved,4,sl_hit,-431.44,-1.0,0.45,scenario2,cwt-uk100_gbp-5m-scenario2-long-202604070615,long,2026-04-07T06:15:00+00:00,,10454.216428099999,UK100_GBP,5m
,since_inception_replay_root_only,,95444.12,95444.12,False,4,improved,,,,,1.0,scenario2,cwt-usd_jpy-5m-scenario2-long-202604070640,long,2026-04-07T06:40:00+00:00,missing_followthrough,,USD_JPY,5m
,since_inception_replay_root_only,,95444.12,95444.12,False,4,improved,,,,,1.0,scenario2,cwt-uk100_gbp-5m-scenario2-long-202604070810,long,2026-04-07T08:10:00+00:00,target_already_passed,,UK100_GBP,5m
,since_inception_replay_root_only,,95444.12,95444.12,False,4,improved,,,,,1.0,scenario1,cwt-gbp_jpy-15m-scenario1-long-202604070815,long,2026-04-07T08:15:00+00:00,missing_followthrough,,GBP_JPY,15m
,since_inception_replay_root_only,,95444.12,95444.12,False,4,improved,,,,,1.0,scenario2,cwt-usd_jpy-5m-scenario2-long-202604071005,long,2026-04-07T10:05:00+00:00,missing_followthrough,,USD_JPY,5m
45,since_inception_replay_root_only,159.824,96139.02,95444.12,True,4,improved,1,tp_hit,694.89,0.728064,1.0,scenario1,cwt-usd_jpy-5m-scenario1-long-202604071110,long,2026-04-07T11:10:00+00:00,,159.614087,USD_JPY,5m
,since_inception_replay_root_only,,96139.02,96139.02,False,1,improved,,,,,0.07,scenario1,cwt-usd_jpy-5m-scenario1-long-202604071420,long,2026-04-07T14:20:00+00:00,missing_followthrough,,USD_JPY,5m
57,since_inception_replay_root_only,0.69436,96188.24,96139.02,True,1,improved,1,tp_hit,49.23,0.731479,0.07,scenario2,cwt-aud_usd-5m-scenario2-long-202604071425,long,2026-04-07T14:25:00+00:00,,0.6922205,AUD_USD,5m
,since_inception_replay_root_only,,96188.24,96188.24,False,1,improved,,,,,0.07,scenario1,cwt-gbp_jpy-15m-scenario1-long-202604071445,long,2026-04-07T14:45:00+00:00,missing_followthrough,,GBP_JPY,15m
,since_inception_replay_root_only,,96188.24,96188.24,False,1,improved,,,,,0.07,scenario1,cwt-aud_usd-5m-scenario1-long-202604071635,long,2026-04-07T16:35:00+00:00,missing_followthrough,,AUD_USD,5m
22,since_inception_replay_root_only,0.69545,96247.15,96188.24,True,1,improved,1,tp_hit,58.9,0.874818,0.07,scenario1,cwt-aud_usd-5m-scenario1-long-202604071750,long,2026-04-07T17:50:00+00:00,,0.6942829,AUD_USD,5m
10,since_inception_replay_root_only,1.15821,96281.01,96247.15,True,1,improved,1,tp_hit,33.87,0.502695,0.07,scenario1,cwt-eur_usd-5m-scenario1-long-202604071820,long,2026-04-07T18:20:00+00:00,,1.1570781,EUR_USD,5m
15,since_inception_replay_root_only,1.15822,96341.06,96281.01,True,1,improved,1,tp_hit,60.05,0.891,0.07,scenario1,cwt-eur_usd-5m-scenario1-long-202604071825,long,2026-04-07T18:25:00+00:00,,1.1571145,EUR_USD,5m
,since_inception_replay_root_only,,96341.06,96341.06,False,1,improved,,,,,0.07,scenario2,cwt-usd_jpy-5m-scenario2-long-202604071900,long,2026-04-07T19:00:00+00:00,missing_followthrough,,USD_JPY,5m
,since_inception_replay_root_only,,96341.06,96341.06,False,1,improved,,,,,0.07,scenario1,cwt-gbp_jpy-15m-scenario1-long-202604071930,long,2026-04-07T19:30:00+00:00,high_noise_session,,GBP_JPY,15m
25,since_inception_replay_root_only,1.15986,96383.95,96341.06,True,1,improved,1,tp_hit,42.89,0.635922,0.07,scenario1,cwt-eur_usd-5m-scenario1-long-202604071950,long,2026-04-07T19:50:00+00:00,,1.1573707,EUR_USD,5m
27,since_inception_replay_root_only,0.69756,96438.22,96383.95,True,1,improved,1,tp_hit,54.27,0.804426,0.07,scenario1,cwt-aud_usd-5m-scenario1-long-202604072010,long,2026-04-07T20:10:00+00:00,,0.6948848,AUD_USD,5m
,since_inception_replay_root_only,,96438.22,96438.22,False,1,improved,,,,,0.07,scenario1,cwt-eur_usd-5m-scenario1-long-202604072135,long,2026-04-07T21:35:00+00:00,missing_followthrough,,EUR_USD,5m
,since_inception_replay_root_only,,96438.22,96438.22,False,1,improved,,,,,0.07,scenario1,cwt-aud_usd-5m-scenario1-long-202604072225,long,2026-04-07T22:25:00+00:00,missing_followthrough,,AUD_USD,5m
15,since_inception_replay_root_only,0.70328,96490.39,96438.22,True,1,improved,1,tp_hit,52.16,0.772727,0.07,scenario1,cwt-aud_usd-5m-scenario1-long-202604072240,long,2026-04-07T22:40:00+00:00,,0.69668,AUD_USD,5m
,since_inception_replay_root_only,,96490.39,96490.39,False,1,improved,,,,,0.07,scenario1,cwt-eur_usd-5m-scenario1-long-202604072240,long,2026-04-07T22:40:00+00:00,missing_followthrough,,EUR_USD,5m
48,since_inception_replay_root_only,212.53,96549.35,96490.39,True,1,improved,1,tp_hit,58.96,0.872924,0.07,scenario1,cwt-gbp_jpy-15m-scenario1-long-202604072245,long,2026-04-07T22:45:00+00:00,,211.8664085,GBP_JPY,15m
,since_inception_replay_root_only,,96549.35,96549.35,False,1,improved,,,,,0.07,scenario1,cwt-aud_usd-5m-scenario1-long-202604080150,long,2026-04-08T01:50:00+00:00,missing_followthrough,,AUD_USD,5m
,since_inception_replay_root_only,,96549.35,96549.35,False,1,improved,,,,,0.07,scenario1,cwt-nas100_usd-5m-scenario1-long-202604080205,long,2026-04-08T02:05:00+00:00,high_noise_session,,NAS100_USD,5m
,since_inception_replay_root_only,,96549.35,96549.35,False,1,improved,,,,,0.07,scenario1,cwt-nzd_usd-5m-scenario1-long-202604080205,long,2026-04-08T02:05:00+00:00,missing_followthrough,,NZD_USD,5m
40,since_inception_replay_root_only,6780.4,96609.55,96549.35,True,1,improved,1,tp_hit,60.2,0.890711,0.07,scenario1,cwt-spx500_usd-5m-scenario1-long-202604080205,long,2026-04-08T02:05:00+00:00,,6758.6367343,SPX500_USD,5m
22,since_inception_replay_root_only,0.58204,96665.59,96609.55,True,1,improved,1,tp_hit,56.04,0.828676,0.07,scenario1,cwt-nzd_usd-5m-scenario1-long-202604080345,long,2026-04-08T03:45:00+00:00,,0.5795529,NZD_USD,5m
,since_inception_replay_root_only,,96665.59,96665.59,False,1,improved,,,,,0.07,scenario1,cwt-usd_jpy-5m-scenario1-short-202604080345,short,2026-04-08T03:45:00+00:00,high_noise_session,,USD_JPY,5m
1,since_inception_replay_root_only,0.7059,96689.28,96665.59,True,1,improved,1,tp_hit,23.7,0.350188,0.07,scenario2,cwt-aud_usd-5m-scenario2-long-202604080405,long,2026-04-08T04:05:00+00:00,,0.7047549,AUD_USD,5m
,since_inception_replay_root_only,,96689.28,96689.28,False,1,improved,,,,,0.07,scenario1,cwt-spx500_usd-5m-scenario1-long-202604080415,long,2026-04-08T04:15:00+00:00,missing_followthrough,,SPX500_USD,5m
,since_inception_replay_root_only,,96689.28,96689.28,False,1,improved,,,,,0.07,scenario1,cwt-usd_jpy-5m-scenario1-short-202604080510,short,2026-04-08T05:10:00+00:00,missing_followthrough,,USD_JPY,5m
20,since_inception_replay_root_only,0.70728,96621.6,96689.28,True,1,improved,2,sl_hit,-67.68,-1.0,0.07,scenario1,cwt-aud_usd-5m-scenario1-long-202604080525,long,2026-04-08T05:25:00+00:00,,0.7056696,AUD_USD,5m
,since_inception_replay_root_only,,96621.6,96621.6,False,2,improved,,,,,0.2,scenario1,cwt-aud_usd-5m-scenario1-long-202604080535,long,2026-04-08T05:35:00+00:00,missing_followthrough,,AUD_USD,5m
,since_inception_replay_root_only,,96621.6,96621.6,False,2,improved,,,,,0.2,scenario1,cwt-spx500_usd-5m-scenario1-long-202604080535,long,2026-04-08T05:35:00+00:00,missing_followthrough,,SPX500_USD,5m
14,since_inception_replay_root_only,0.70792,96428.36,96621.6,True,2,improved,3,sl_hit,-193.24,-1.0,0.2,scenario1,cwt-aud_usd-5m-scenario1-long-202604080550,long,2026-04-08T05:50:00+00:00,,0.7059125,AUD_USD,5m
,since_inception_replay_root_only,,96428.36,96428.36,False,3,improved,,,,,0.45,scenario1,cwt-nzd_usd-5m-scenario1-long-202604080550,long,2026-04-08T05:50:00+00:00,missing_followthrough,,NZD_USD,5m
,since_inception_replay_root_only,,96428.36,96428.36,False,3,improved,,,,,0.45,scenario1,cwt-aud_usd-5m-scenario1-long-202604080555,long,2026-04-08T05:55:00+00:00,missing_followthrough,,AUD_USD,5m
92,since_inception_replay_root_only,25052.2,95994.43,96428.36,True,3,improved,4,sl_hit,-433.93,-1.0,0.45,scenario1,cwt-nas100_usd-5m-scenario1-long-202604080555,long,2026-04-08T05:55:00+00:00,,24973.356873,NAS100_USD,5m
,since_inception_replay_root_only,,95994.43,95994.43,False,4,improved,,,,,1.0,scenario1,cwt-spx500_usd-5m-scenario1-long-202604080555,long,2026-04-08T05:55:00+00:00,missing_followthrough,,SPX500_USD,5m
,since_inception_replay_root_only,,95994.43,95994.43,False,4,improved,,,,,1.0,scenario1,cwt-spx500_usd-5m-scenario1-long-202604080615,long,2026-04-08T06:15:00+00:00,missing_followthrough,,SPX500_USD,5m
,since_inception_replay_root_only,,95994.43,95994.43,False,4,improved,,,,,1.0,scenario1,cwt-usd_jpy-5m-scenario1-short-202604080630,short,2026-04-08T06:30:00+00:00,missing_followthrough,,USD_JPY,5m
,since_inception_replay_root_only,,95994.43,95994.43,False,4,improved,,,,,1.0,scenario1,cwt-nzd_usd-5m-scenario1-long-202604080635,long,2026-04-08T06:35:00+00:00,missing_followthrough,,NZD_USD,5m
,since_inception_replay_root_only,,95994.43,95994.43,False,4,improved,,,,,1.0,scenario1,cwt-usd_jpy-5m-scenario1-short-202604080745,short,2026-04-08T07:45:00+00:00,missing_followthrough,,USD_JPY,5m
,since_inception_replay_root_only,,95994.43,95994.43,False,4,improved,,,,,1.0,scenario2,cwt-nas100_usd-5m-scenario2-long-202604080820,long,2026-04-08T08:20:00+00:00,missing_followthrough,,NAS100_USD,5m
,since_inception_replay_root_only,,95994.43,95994.43,False,4,improved,,,,,1.0,scenario2,cwt-spx500_usd-5m-scenario2-long-202604080835,long,2026-04-08T08:35:00+00:00,missing_followthrough,,SPX500_USD,5m
,since_inception_replay_root_only,,95994.43,95994.43,False,4,improved,,,,,1.0,scenario2,cwt-spx500_usd-5m-scenario2-long-202604080850,long,2026-04-08T08:50:00+00:00,missing_followthrough,,SPX500_USD,5m
,since_inception_replay_root_only,,95994.43,95994.43,False,4,improved,,,,,1.0,scenario1,cwt-nas100_usd-5m-scenario1-long-202604080915,long,2026-04-08T09:15:00+00:00,missing_followthrough,,NAS100_USD,5m
,since_inception_replay_root_only,,95994.43,95994.43,False,4,improved,,,,,1.0,scenario2,cwt-nzd_usd-5m-scenario2-long-202604081045,long,2026-04-08T10:45:00+00:00,missing_followthrough,,NZD_USD,5m
,since_inception_replay_root_only,,95994.43,95994.43,False,4,improved,,,,,1.0,scenario1,cwt-spx500_usd-5m-scenario1-long-202604081055,long,2026-04-08T10:55:00+00:00,high_noise_session,,SPX500_USD,5m
106,since_inception_replay_root_only,213.136,96407.28,95994.43,True,4,improved,1,tp_hit,412.85,0.430074,1.0,scenario1,cwt-gbp_jpy-15m-scenario1-long-202604081100,long,2026-04-08T11:00:00+00:00,,212.36776,GBP_JPY,15m
,since_inception_replay_root_only,,96407.28,96407.28,False,1,improved,,,,,0.07,scenario1,cwt-gbp_jpy-15m-scenario1-long-202604081115,long,2026-04-08T11:15:00+00:00,missing_followthrough,,GBP_JPY,15m
8,since_inception_replay_root_only,0.70498,96431.92,96407.28,True,1,improved,1,tp_hit,24.64,0.365101,0.07,scenario2,cwt-aud_usd-5m-scenario2-long-202604081120,long,2026-04-08T11:20:00+00:00,,0.7030682,AUD_USD,5m
5,since_inception_replay_root_only,158.324,96458.07,96431.92,True,1,improved,1,tp_hit,26.16,0.387481,0.07,scenario2,cwt-usd_jpy-5m-scenario2-short-202604081120,short,2026-04-08T11:20:00+00:00,,158.5617254,USD_JPY,5m
,since_inception_replay_root_only,,96458.07,96458.07,False,1,improved,,,,,0.07,scenario1,cwt-spx500_usd-5m-scenario1-long-202604081130,long,2026-04-08T11:30:00+00:00,missing_followthrough,,SPX500_USD,5m
,since_inception_replay_root_only,,96458.07,96458.07,False,1,improved,,,,,0.07,scenario1,cwt-nzd_usd-5m-scenario1-long-202604081150,long,2026-04-08T11:50:00+00:00,missing_followthrough,,NZD_USD,5m
,since_inception_replay_root_only,,96458.07,96458.07,False,1,improved,,,,,0.07,scenario1,cwt-aud_usd-5m-scenario1-long-202604081255,long,2026-04-08T12:55:00+00:00,missing_followthrough,,AUD_USD,5m
,since_inception_replay_root_only,,96458.07,96458.07,False,1,improved,,,,,0.07,scenario1,cwt-nzd_usd-5m-scenario1-long-202604081255,long,2026-04-08T12:55:00+00:00,missing_followthrough,,NZD_USD,5m
,since_inception_replay_root_only,,96458.07,96458.07,False,1,improved,,,,,0.07,scenario1,cwt-usd_jpy-5m-scenario1-short-202604081305,short,2026-04-08T13:05:00+00:00,missing_followthrough,,USD_JPY,5m
,since_inception_replay_root_only,,96458.07,96458.07,False,1,improved,,,,,0.07,scenario1,cwt-aud_usd-5m-scenario1-long-202604081310,long,2026-04-08T13:10:00+00:00,high_noise_session,,AUD_USD,5m
,since_inception_replay_root_only,,96458.07,96458.07,False,1,improved,,,,,0.07,scenario1,cwt-nzd_usd-5m-scenario1-long-202604081310,long,2026-04-08T13:10:00+00:00,missing_followthrough,,NZD_USD,5m
47,since_inception_replay_root_only,0.70591,96390.55,96458.07,True,1,improved,2,sl_hit,-67.52,-1.0,0.07,scenario2,cwt-aud_usd-5m-scenario2-long-202604081500,long,2026-04-08T15:00:00+00:00,,0.7029553999999999,AUD_USD,5m
,since_inception_replay_root_only,,96390.55,96390.55,False,2,improved,,,,,0.2,scenario2,cwt-aud_usd-5m-scenario2-long-202604081520,long,2026-04-08T15:20:00+00:00,missing_followthrough,,AUD_USD,5m
,since_inception_replay_root_only,,96390.55,96390.55,False,2,improved,,,,,0.2,scenario2,cwt-nzd_usd-5m-scenario2-long-202604081540,long,2026-04-08T15:40:00+00:00,missing_followthrough,,NZD_USD,5m
,since_inception_replay_root_only,,96390.55,96390.55,False,2,improved,,,,,0.2,scenario2,cwt-nzd_usd-5m-scenario2-long-202604081550,long,2026-04-08T15:50:00+00:00,high_noise_session,,NZD_USD,5m
19,since_inception_replay_root_only,6787.7,96535.02,96390.55,True,2,improved,1,tp_hit,144.47,0.749408,0.2,scenario1,cwt-spx500_usd-5m-scenario1-long-202604081635,long,2026-04-08T16:35:00+00:00,,6773.9226705,SPX500_USD,5m
,since_inception_replay_root_only,,96535.02,96535.02,False,1,improved,,,,,0.07,scenario2,cwt-nzd_usd-5m-scenario2-long-202604081700,long,2026-04-08T17:00:00+00:00,high_noise_session,,NZD_USD,5m
226,since_inception_replay_root_only,6786.0,96583.7,96535.02,True,1,improved,1,tp_hit,48.68,0.720325,0.07,scenario2,cwt-spx500_usd-5m-scenario2-long-202604081950,long,2026-04-08T19:50:00+00:00,,6744.678892700001,SPX500_USD,5m
,since_inception_replay_root_only,,96583.7,96583.7,False,1,improved,,,,,0.07,scenario1,cwt-nzd_usd-5m-scenario1-long-202604090345,long,2026-04-09T03:45:00+00:00,missing_followthrough,,NZD_USD,5m
99,since_inception_replay_root_only,0.58374,96640.5,96583.7,True,1,improved,1,tp_hit,56.81,0.84022,0.07,scenario2,cwt-nzd_usd-5m-scenario2-long-202604090700,long,2026-04-09T07:00:00+00:00,,0.5814168000000001,NZD_USD,5m
3,since_inception_replay_root_only,212.923,96697.95,96640.5,True,1,improved,1,tp_hit,57.44,0.849153,0.07,scenario1,cwt-gbp_jpy-15m-scenario1-long-202604090800,long,2026-04-09T08:00:00+00:00,,212.6226868,GBP_JPY,15m
28,since_inception_replay_root_only,0.58336,96737.05,96697.95,True,1,improved,1,tp_hit,39.11,0.577741,0.07,scenario2,cwt-nzd_usd-5m-scenario2-long-202604090910,long,2026-04-09T09:10:00+00:00,,0.582749,NZD_USD,5m
217,since_inception_replay_root_only,159.02,96794.38,96737.05,True,1,improved,1,tp_hit,57.33,0.846601,0.07,scenario2,cwt-usd_jpy-5m-scenario2-long-202604091220,long,2026-04-09T12:20:00+00:00,,158.6039327,USD_JPY,5m
21,since_inception_replay_root_only,0.58476,96854.04,96794.38,True,1,improved,1,tp_hit,59.66,0.880458,0.07,scenario1,cwt-nzd_usd-5m-scenario1-long-202604091340,long,2026-04-09T13:40:00+00:00,,0.583363,NZD_USD,5m
10,since_inception_replay_root_only,159.082,96890.98,96854.04,True,1,improved,1,tp_hit,36.94,0.544897,0.07,scenario2,cwt-usd_jpy-5m-scenario2-long-202604091355,long,2026-04-09T13:55:00+00:00,,158.8129125,USD_JPY,5m
,since_inception_replay_root_only,,96890.98,96890.98,False,1,improved,,,,,0.07,scenario1,cwt-gbp_jpy-15m-scenario1-long-202604091400,long,2026-04-09T14:00:00+00:00,missing_followthrough,,GBP_JPY,15m
,since_inception_replay_root_only,,96890.98,96890.98,False,1,improved,,,,,0.07,scenario1,cwt-nzd_usd-5m-scenario1-long-202604091540,long,2026-04-09T15:40:00+00:00,missing_followthrough,,NZD_USD,5m
178,since_inception_replay_root_only,0.58682,96823.16,96890.98,True,1,improved,2,sl_hit,-67.82,-1.0,0.07,scenario1,cwt-nzd_usd-5m-scenario1-long-202604091555,long,2026-04-09T15:55:00+00:00,,0.5841404,NZD_USD,5m
177,since_inception_replay_root_only,0.58702,96629.51,96823.16,True,2,improved,3,sl_hit,-193.65,-1.0,0.2,scenario1,cwt-nzd_usd-5m-scenario1-long-202604091600,long,2026-04-09T16:00:00+00:00,,0.5841786999999999,NZD_USD,5m
174,since_inception_replay_root_only,0.58704,96194.68,96629.51,True,3,improved,4,sl_hit,-434.83,-1.0,0.45,scenario1,cwt-nzd_usd-5m-scenario1-long-202604091605,long,2026-04-09T16:05:00+00:00,,0.5842691,NZD_USD,5m
,since_inception_replay_root_only,,96194.68,96194.68,False,4,improved,,,,,1.0,scenario1,cwt-nzd_usd-5m-scenario1-long-202604091620,long,2026-04-09T16:20:00+00:00,missing_followthrough,,NZD_USD,5m
,since_inception_replay_root_only,,96194.68,96194.68,False,4,improved,,,,,1.0,scenario2,cwt-usd_jpy-5m-scenario2-long-202604091805,long,2026-04-09T18:05:00+00:00,missing_followthrough,,USD_JPY,5m
,since_inception_replay_root_only,,96194.68,96194.68,False,4,improved,,,,,1.0,scenario2,cwt-nzd_usd-5m-scenario2-long-202604091945,long,2026-04-09T19:45:00+00:00,missing_followthrough,,NZD_USD,5m
120,since_inception_replay_root_only,159.118,96878.54,96194.68,True,4,improved,1,tp_hit,683.86,0.710913,1.0,scenario1,cwt-usd_jpy-5m-scenario1-long-202604092000,long,2026-04-09T20:00:00+00:00,,158.89597709999998,USD_JPY,5m
,since_inception_replay_root_only,,96878.54,96878.54,False,1,improved,,,,,0.07,scenario2,cwt-usd_jpy-5m-scenario2-long-202604092230,long,2026-04-09T22:30:00+00:00,missing_followthrough,,USD_JPY,5m
1,since_inception_replay_raw,159.641,99930.0,100000.0,True,1,baseline,2,sl_hit,-70.0,-1.0,0.07,scenario2,cwt-usd_jpy-5m-scenario2-long-202604052100,long,2026-04-05T21:00:00+00:00,,159.626993,USD_JPY,5m
4,since_inception_replay_raw,159.716,99730.14,99930.0,True,2,baseline,3,sl_hit,-199.86,-1.0,0.2,scenario2,cwt-usd_jpy-5m-scenario2-long-202604052140,long,2026-04-05T21:40:00+00:00,,159.501139,USD_JPY,5m
115,since_inception_replay_raw,1.15108,99281.35,99730.14,True,3,baseline,4,sl_hit,-448.79,-1.0,0.45,scenario2,cwt-eur_usd-5m-scenario2-short-202604052205,short,2026-04-05T22:05:00+00:00,,1.15493,EUR_USD,5m
51,since_inception_replay_raw,0.56866,98288.54,99281.35,True,4,baseline,4,sl_hit,-992.81,-1.0,1.0,scenario2,cwt-nzd_usd-5m-scenario2-short-202604052205,short,2026-04-05T22:05:00+00:00,,0.570559,NZD_USD,5m
7,since_inception_replay_raw,1.15094,97305.66,98288.54,True,4,baseline,4,sl_hit,-982.89,-1.0,1.0,scenario1,cwt-eur_usd-5m-scenario1-short-202604052330,short,2026-04-05T23:30:00+00:00,,1.151571,EUR_USD,5m
29,since_inception_replay_raw,0.68853,96332.6,97305.66,True,4,baseline,4,sl_hit,-973.06,-1.0,1.0,scenario2,cwt-aud_usd-5m-scenario2-short-202604052340,short,2026-04-05T23:40:00+00:00,,0.690145,AUD_USD,5m
4,since_inception_replay_raw,1.15094,95369.27,96332.6,True,4,baseline,4,sl_hit,-963.33,-1.0,1.0,scenario1,cwt-eur_usd-5m-scenario1-short-202604052345,short,2026-04-05T23:45:00+00:00,,1.151546,EUR_USD,5m
93,since_inception_replay_raw,6567.0,96322.97,95369.27,True,4,baseline,1,tp_hit,953.69,1.0,1.0,scenario2,cwt-spx500_usd-5m-scenario2-long-202604060005,long,2026-04-06T00:05:00+00:00,,6532.373571,SPX500_USD,5m
19,since_inception_replay_raw,24046.9,96390.39,96322.97,True,1,baseline,1,tp_hit,67.43,1.0,0.07,scenario1,cwt-nas100_usd-5m-scenario1-long-202604060045,long,2026-04-06T00:45:00+00:00,,23929.924342,NAS100_USD,5m
6,since_inception_replay_raw,1.15084,96322.92,96390.39,True,1,baseline,2,sl_hit,-67.47,-1.0,0.07,scenario1,cwt-eur_usd-5m-scenario1-short-202604060135,short,2026-04-06T01:35:00+00:00,,1.151411,EUR_USD,5m
1,since_inception_replay_raw,1.15078,96130.27,96322.92,True,2,baseline,3,sl_hit,-192.65,-1.0,0.2,scenario1,cwt-eur_usd-5m-scenario1-short-202604060155,short,2026-04-06T01:55:00+00:00,,1.151319,EUR_USD,5m
5,since_inception_replay_raw,0.56898,95697.69,96130.27,True,3,baseline,4,sl_hit,-432.59,-1.0,0.45,scenario2,cwt-nzd_usd-5m-scenario2-short-202604060155,short,2026-04-06T01:55:00+00:00,,0.570559,NZD_USD,5m
1,since_inception_replay_raw,1.15071,94740.71,95697.69,True,4,baseline,4,sl_hit,-956.98,-1.0,1.0,scenario1,cwt-eur_usd-5m-scenario1-short-202604060200,short,2026-04-06T02:00:00+00:00,,1.151287,EUR_USD,5m
408,since_inception_replay_raw,24081.5,93793.3,94740.71,True,4,baseline,4,sl_hit,-947.41,-1.0,1.0,scenario2,cwt-nas100_usd-5m-scenario2-long-202604060405,long,2026-04-06T04:05:00+00:00,,23827.810357,NAS100_USD,5m
26,since_inception_replay_raw,24097.2,94731.24,93793.3,True,4,baseline,1,tp_hit,937.93,1.0,1.0,scenario1,cwt-nas100_usd-5m-scenario1-long-202604060440,long,2026-04-06T04:40:00+00:00,,24057.668129,NAS100_USD,5m
7,since_inception_replay_raw,24114.4,94664.92,94731.24,True,1,baseline,2,sl_hit,-66.31,-1.0,0.07,scenario1,cwt-nas100_usd-5m-scenario1-long-202604060510,long,2026-04-06T05:10:00+00:00,,24063.467905,NAS100_USD,5m
67,since_inception_replay_raw,24188.4,94854.25,94664.92,True,2,baseline,1,tp_hit,189.33,1.0,0.2,scenario1,cwt-nas100_usd-5m-scenario1-long-202604060825,long,2026-04-06T08:25:00+00:00,,24088.828188,NAS100_USD,5m
