variant,segment,symbol,timeframe,profile_name,trades,win_rate,avg_r,profit_factor,max_drawdown_r,total_net_pnl,signals,status
packet_c,segment_2024_h2,GBP_USD,4h,gbp_usd_4h,23,0.30434782608695654,0.06961739130434784,1.2158824322502357,-3.6944,0.006311000000000004,23,ok
packet_c,segment_2024_h2,USD_JPY,4h,usd_jpy_4h,28,0.4642857142857143,0.15144642857142857,1.5688052474145218,-2.732,1.6931090000000002,28,ok
packet_c,segment_2024_h2,AUD_USD,4h,aud_usd_4h,26,0.3076923076923077,-0.08716153846153846,0.7188581636830548,-3.6297,-0.0008829999999999992,26,ok
packet_c,segment_2024_h2,AUD_CHF,4h,aud_chf_4h,21,0.3333333333333333,-0.19281428571428572,0.41951716030621894,-4.258799999999998,-0.01437,21,ok
packet_c,segment_2024_h2,USD_CAD,4h,usd_cad_4h,23,0.43478260869565216,0.09506086956521735,1.2952559722353514,-5.3376,-0.00030399999999999855,23,ok
packet_c,segment_2024_h2,USD_CHF,4h,usd_chf_4h,27,0.25925925925925924,-0.3054111111111111,0.25898401344344496,-8.410400000000003,-0.014748999999999998,27,ok
packet_c,segment_2024_h2,NZD_USD,4h,nzd_usd_4h,20,0.35,0.045294999999999995,1.1239142626561067,-2.8649000000000004,-0.0003010000000000009,20,ok
packet_c,segment_2024_h2,EUR_GBP,4h,eur_gbp_4h,23,0.43478260869565216,0.20288260869565217,1.607251148445532,-3.2872999999999997,0.0013529999999999996,23,ok
packet_c,segment_2024_h2,EUR_JPY,4h,eur_jpy_4h,29,0.41379310344827586,0.28980689655172415,1.987243040056385,-4.862,1.5816379999999999,29,ok
packet_c,segment_2024_h2,GBP_JPY,4h,gbp_jpy_4h,27,0.5185185185185185,0.3700481481481482,2.4484763257850335,-4.441299999999999,4.015211,27,ok
packet_c,segment_2024_h2,BTC_USD,4h,,0,0.0,0.0,0.0,0.0,0.0,0,ok
packet_c,segment_2024_h2,ETH_USD,4h,eth_usd_4h,2,0.0,-1.0,0.0,-1.0,-119.33803700000001,2,ok
packet_c,segment_2024_h2,LTC_USD,4h,ltc_usd_4h,26,0.34615384615384615,-0.041169230769230764,0.9221414023858014,-3.7601999999999993,-6.146180999999995,26,ok
packet_c,segment_2024_h2,BCH_USD,4h,bch_usd_4h,16,0.125,-0.247825,0.3521550174819463,-6.1072999999999995,-38.47820900000001,16,ok
packet_c,segment_2025_h1,WTICO_USD,4h,wtico_usd_4h,23,0.43478260869565216,0.2934565217391304,2.1813042565107814,-4.108300000000001,4.093082,23,ok
packet_c,segment_2025_h1,BCO_USD,4h,bco_usd_4h,20,0.35,0.131125,1.3069764719653516,-4.556500000000001,2.192254999999999,20,ok
packet_c,segment_2025_h1,XAG_USD,4h,xag_usd_4h,18,0.3888888888888889,-0.05797777777777777,0.8500553168867369,-2.2626,-0.6450990000000001,18,ok
packet_c,segment_2025_h1,XAU_USD,4h,xau_usd_4h,5,0.2,-0.05296000000000003,0.9338,-2.0,-0.7826059999999959,5,ok
packet_c,segment_2025_h1,UK100_GBP,4h,uk100_gbp_4h,2,0.5,1.35685,3.7137,-1.0,95.263181,2,ok
packet_c,segment_2025_h1,NAS100_USD,4h,,0,0.0,0.0,0.0,0.0,0.0,0,ok
packet_c,segment_2025_h1,US30_USD,4h,us30_usd_4h,1,0.0,-1.0,0.0,0.0,-152.867391,1,ok
packet_c,segment_2025_h1,SPX500_USD,4h,spx500_usd_4h,4,0.25,-0.09944999999999998,0.8373139211516442,-2.0,0.4508559999999946,4,ok
packet_c,segment_2025_h1,FR40_EUR,4h,,0,0.0,0.0,0.0,0.0,0.0,0,ok
packet_c,segment_2025_h1,JP225_USD,4h,,0,0.0,0.0,0.0,0.0,0.0,0,ok
packet_c,segment_2025_h1,ESPIX_EUR,4h,espix_eur_4h,1,1.0,8.8227,999.0,0.0,720.75,1,ok
packet_c,segment_2025_h1,EUR_USD,4h,eur_usd_4h,20,0.45,-0.08288499999999997,0.7960381421101199,-3.0045,0.004595999999999999,20,ok
packet_c,segment_2025_h1,GBP_USD,4h,gbp_usd_4h,27,0.2222222222222222,0.08108888888888889,1.1947241097157495,-5.0328,0.004980999999999999,27,ok
packet_c,segment_2025_h1,USD_JPY,4h,usd_jpy_4h,20,0.5,0.12614999999999998,1.7031184683554885,-1.0165000000000002,2.365036,20,ok
packet_c,segment_2025_h1,AUD_USD,4h,aud_usd_4h,14,0.21428571428571427,-0.18109999999999998,0.3039587108109592,-3.6425999999999994,-0.013923,14,ok
packet_c,segment_2025_h1,AUD_CHF,4h,aud_chf_4h,24,0.25,-0.3377791666666667,0.31030874333211395,-7.254399999999999,-0.022478,24,ok
packet_c,segment_2025_h1,USD_CAD,4h,usd_cad_4h,18,0.2777777777777778,-0.12198888888888892,0.6747493001140552,-3.6915000000000004,-0.004596000000000002,18,ok
packet_c,segment_2025_h1,USD_CHF,4h,usd_chf_4h,26,0.2692307692307692,-0.04613461538461537,0.8703887796339117,-4.367,0.006653000000000003,26,ok
packet_c,segment_2025_h1,NZD_USD,4h,nzd_usd_4h,14,0.2857142857142857,0.03597142857142859,1.1290388705255336,-2.9255000000000004,-0.007954999999999999,14,ok
packet_c,segment_2025_h1,EUR_GBP,4h,eur_gbp_4h,24,0.3333333333333333,-0.1863875,0.5544166865885727,-7.7242,-0.0005949999999999998,24,ok
packet_c,segment_2025_h1,EUR_JPY,4h,eur_jpy_4h,25,0.4,-0.226368,0.4439225705021126,-6.2352,-1.5875399999999997,25,ok
packet_c,segment_2025_h1,GBP_JPY,4h,gbp_jpy_4h,23,0.34782608695652173,-0.14223913043478262,0.5767295027881643,-5.1744,-2.8035799999999997,23,ok
packet_c,segment_2025_h1,BTC_USD,4h,,0,0.0,0.0,0.0,0.0,0.0,0,ok
packet_c,segment_2025_h1,ETH_USD,4h,eth_usd_4h,3,0.0,-0.8928666666666666,0.0,-1.6785999999999999,-258.1221,3,ok
packet_c,segment_2025_h1,LTC_USD,4h,ltc_usd_4h,11,0.09090909090909091,-0.5067818181818182,0.09876323660172986,-5.0841,-17.229647,11,ok
packet_c,segment_2025_h1,BCH_USD,4h,bch_usd_4h,16,0.1875,-0.14542500000000003,0.7403530698328386,-3.231,-3.812039999999996,16,ok
packet_c,segment_2025_h2,WTICO_USD,4h,wtico_usd_4h,20,0.45,0.16571,1.6443722901639028,-2.4442,1.6846970000000003,20,ok
packet_c,segment_2025_h2,BCO_USD,4h,bco_usd_4h,13,0.46153846153846156,0.17354615384615385,1.697468080502056,-1.1334,1.1599799999999998,13,ok
packet_c,segment_2025_h2,XAG_USD,4h,xag_usd_4h,20,0.55,1.162925,4.314545895027861,-3.4391000000000007,11.236445,20,ok
packet_c,segment_2025_h2,XAU_USD,4h,xau_usd_4h,6,0.3333333333333333,0.18676666666666664,1.28015,-3.0,157.752283,6,ok
packet_c,segment_2025_h2,UK100_GBP,4h,uk100_gbp_4h,4,0.25,2.634925,4.513233333333333,-2.0,72.08274899999999,4,ok
packet_c,segment_2025_h2,NAS100_USD,4h,,0,0.0,0.0,0.0,0.0,0.0,0,ok
packet_c,segment_2025_h2,US30_USD,4h,us30_usd_4h,1,0.0,-1.0,0.0,0.0,-79.99857,1,ok
packet_c,segment_2025_h2,SPX500_USD,4h,spx500_usd_4h,3,0.0,-0.824,0.0,-1.472,-75.11306,3,ok
packet_c,segment_2025_h2,FR40_EUR,4h,fr40_eur_4h,3,0.0,-1.0,0.0,-2.0,-240.568524,3,ok
packet_c,segment_2025_h2,JP225_USD,4h,jp225_usd_4h,1,0.0,-1.0,0.0,0.0,-110.194772,1,ok
packet_c,segment_2025_h2,ESPIX_EUR,4h,,0,0.0,0.0,0.0,0.0,0.0,0,ok
packet_c,segment_2025_h2,EUR_USD,4h,eur_usd_4h,34,0.29411764705882354,-0.06043529411764708,0.8167533197185485,-6.3697,-0.009454,34,ok
packet_c,segment_2025_h2,GBP_USD,4h,gbp_usd_4h,22,0.36363636363636365,0.11873181818181816,1.6012567903507964,-1.8268999999999997,0.010068999999999998,22,ok
packet_c,segment_2025_h2,USD_JPY,4h,usd_jpy_4h,18,0.16666666666666666,-0.25920000000000004,0.1316259678379988,-4.3447,-2.512,18,ok
packet_c,segment_2025_h2,AUD_USD,4h,aud_usd_4h,21,0.38095238095238093,0.05399047619047622,1.1627830181906937,-4.0159,-0.0017909999999999988,21,ok
packet_c,segment_2025_h2,AUD_CHF,4h,aud_chf_4h,23,0.391304347826087,0.01366521739130431,1.0456546054065046,-2.8182999999999994,0.0024370000000000012,23,ok
packet_c,segment_2025_h2,USD_CAD,4h,usd_cad_4h,19,0.10526315789473684,-0.3837578947368422,0.17110214289774342,-6.291399999999999,-0.019219000000000003,19,ok
packet_c,segment_2025_h2,USD_CHF,4h,usd_chf_4h,22,0.22727272727272727,-0.3304181818181818,0.3534925914726338,-6.608899999999999,-0.008294999999999999,22,ok
packet_c,segment_2025_h2,NZD_USD,4h,nzd_usd_4h,32,0.4375,0.015228125000000009,1.0535300385574464,-7.275200000000002,0.008992,32,ok
packet_c,segment_2025_h2,EUR_GBP,4h,eur_gbp_4h,15,0.3333333333333333,-0.24546666666666664,0.4185734362909975,-4.937399999999999,-0.004789999999999999,15,ok
packet_c,segment_2025_h2,EUR_JPY,4h,eur_jpy_4h,22,0.3181818181818182,0.004559090909090884,1.0134991453681645,-3.2521,-0.11765099999999998,22,ok
packet_c,segment_2025_h2,GBP_JPY,4h,gbp_jpy_4h,26,0.2692307692307692,-0.17831538461538457,0.5125279947848214,-6.0351,-3.8237509999999997,26,ok
packet_c,segment_2025_h2,BTC_USD,4h,,0,0.0,0.0,0.0,0.0,0.0,0,ok
packet_c,segment_2025_h2,ETH_USD,4h,eth_usd_4h,3,0.0,-0.6889333333333333,0.0,-1.9999999999999998,-235.421811,3,ok
packet_c,segment_2025_h2,LTC_USD,4h,ltc_usd_4h,15,0.0,-0.69078,0.0,-9.361699999999999,-33.647804,15,ok
packet_c,segment_2025_h2,BCH_USD,4h,bch_usd_4h,11,0.2727272727272727,0.5093272727272729,2.245963616955033,-1.6483999999999996,13.733172,11,ok
packet_d,segment_2023_h1,WTICO_USD,4h,wtico_usd_4h,20,0.5,0.977805,4.119343467372753,-3.605599999999999,13.963204999999999,20,ok
packet_d,segment_2023_h1,BCO_USD,4h,bco_usd_4h,19,0.47368421052631576,0.6340526315789474,2.8498556599717464,-3.6610999999999994,8.227689000000002,19,ok
packet_d,segment_2023_h1,XAG_USD,4h,xag_usd_4h,14,0.2857142857142857,0.09188571428571425,1.277133870481279,-2.8029,-0.276373,14,ok
packet_d,segment_2023_h1,XAU_USD,4h,xau_usd_4h,16,0.3125,0.25136249999999993,1.6167364401711366,-3.8362000000000003,28.71518499999999,16,ok
packet_d,segment_2023_h1,UK100_GBP,4h,uk100_gbp_4h,4,0.5,2.891175,13.465991160935648,-0.9276999999999997,392.5,4,ok
packet_d,segment_2023_h1,NAS100_USD,4h,nas100_usd_4h,2,0.0,-1.0,0.0,-1.0,-383.614209,2,ok
packet_d,segment_2023_h1,US30_USD,4h,us30_usd_4h,1,0.0,-1.0,0.0,0.0,-295.293199,1,ok
packet_d,segment_2023_h1,SPX500_USD,4h,spx500_usd_4h,5,0.2,-0.48014,0.23690400508582327,-2.146,-32.781837,5,ok
packet_d,segment_2023_h1,FR40_EUR,4h,fr40_eur_4h,2,0.5,1.1702,3.3404,-1.0,116.890497,2,ok
packet_d,segment_2023_h1,JP225_USD,4h,jp225_usd_4h,1,1.0,6.4136,999.0,0.0,208.75,1,ok
packet_d,segment_2023_h1,ESPIX_EUR,4h,espix_eur_4h,2,0.0,-1.0,0.0,-1.0,-131.126284,2,ok
packet_d,segment_2023_h1,EUR_USD,4h,eur_usd_4h,22,0.4090909090909091,0.39691818181818184,2.531159039102227,-2.7518,0.017436,22,ok
packet_d,segment_2023_h1,GBP_USD,4h,gbp_usd_4h,15,0.5333333333333333,0.2955333333333333,2.065266496852021,-2.1275000000000004,0.020506,15,ok
packet_d,segment_2023_h1,USD_JPY,4h,usd_jpy_4h,26,0.3076923076923077,-0.0704923076923077,0.7672398465875898,-5.484800000000002,-1.6781819999999998,26,ok
packet_d,segment_2023_h1,AUD_USD,4h,aud_usd_4h,30,0.36666666666666664,0.3015966666666666,2.0848931042338634,-3.1551000000000005,0.017502000000000004,30,ok
packet_d,segment_2023_h1,AUD_CHF,4h,aud_chf_4h,31,0.3870967741935484,-0.009829032258064519,0.9676848022059604,-6.5283999999999995,0.003335999999999997,32,ok
packet_d,segment_2023_h1,USD_CAD,4h,usd_cad_4h,18,0.2777777777777778,-0.015350000000000006,0.9678597601405191,-4.0386,-0.0052010000000000025,18,ok
packet_d,segment_2023_h1,USD_CHF,4h,usd_chf_4h,20,0.05,-0.49781999999999993,0.09127914936339161,-9.405499999999998,-0.036009,20,ok
packet_d,segment_2023_h1,NZD_USD,4h,nzd_usd_4h,26,0.3076923076923077,-0.09693076923076925,0.7870553443177016,-6.263,-0.016967999999999997,26,ok
packet_d,segment_2023_h1,EUR_GBP,4h,eur_gbp_4h,24,0.20833333333333334,-0.4505666666666666,0.07742447381218487,-10.515,-0.022940000000000002,24,ok
packet_d,segment_2023_h1,EUR_JPY,4h,eur_jpy_4h,24,0.375,0.3521208333333334,2.0636886556155525,-4.2377,3.1265650000000003,24,ok
packet_d,segment_2023_h1,GBP_JPY,4h,gbp_jpy_4h,18,0.2222222222222222,-0.2841722222222222,0.4137622775148133,-6.896699999999999,-4.185586,18,ok
packet_d,segment_2023_h1,BTC_USD,4h,,0,0.0,0.0,0.0,0.0,0.0,0,ok
packet_d,segment_2023_h1,ETH_USD,4h,eth_usd_4h,5,0.0,-0.8,0.0,-4.0,-100.949353,5,ok
packet_d,segment_2023_h1,LTC_USD,4h,ltc_usd_4h,26,0.19230769230769232,-0.3235461538461538,0.17266271956568777,-8.3674,-27.261921000000005,26,ok
packet_d,segment_2023_h1,BCH_USD,4h,bch_usd_4h,23,0.4782608695652174,0.305917391304348,2.0485834786366826,-3.8660999999999976,26.228579999999997,23,ok
packet_d,segment_2023_h2,WTICO_USD,4h,wtico_usd_4h,20,0.25,0.2826949999999999,1.9296883992436074,-2.4015000000000004,0.2113730000000002,20,ok
packet_d,segment_2023_h2,BCO_USD,4h,bco_usd_4h,20,0.3,0.08048999999999999,1.2909557547715442,-1.9592999999999998,2.077115,20,ok
packet_d,segment_2023_h2,XAG_USD,4h,xag_usd_4h,23,0.5217391304347826,0.8465652173913043,4.68197118112023,-2.3050000000000015,3.8411440000000003,23,ok
packet_d,segment_2023_h2,XAU_USD,4h,xau_usd_4h,19,0.3157894736842105,0.19132105263157892,1.4857551380388596,-2.9596,22.354785999999994,19,ok
packet_d,segment_2023_h2,UK100_GBP,4h,uk100_gbp_4h,7,0.2857142857142857,1.2482714285714285,3.362999621396506,-2.5354,183.33615600000002,7,ok
packet_d,segment_2023_h2,NAS100_USD,4h,nas100_usd_4h,2,0.5,5.84065,12.6813,0.0,405.033973,2,ok
packet_d,segment_2023_h2,US30_USD,4h,us30_usd_4h,1,0.0,-1.0,0.0,0.0,-12.706507,1,ok
packet_d,segment_2023_h2,SPX500_USD,4h,spx500_usd_4h,9,0.2222222222222222,-0.2420666666666666,0.6597479267207048,-5.4029,-57.86478500000001,9,ok
packet_d,segment_2023_h2,FR40_EUR,4h,fr40_eur_4h,4,0.25,-0.38005,0.4932666666666667,-2.0,-125.777807,4,ok
packet_d,segment_2023_h2,JP225_USD,4h,,0,0.0,0.0,0.0,0.0,0.0,0,ok
packet_d,segment_2023_h2,ESPIX_EUR,4h,espix_eur_4h,1,0.0,-1.0,0.0,0.0,-40.275541,1,ok
packet_d,segment_2023_h2,EUR_USD,4h,eur_usd_4h,16,0.625,0.39151250000000004,2.2597433937980127,-3.3456,0.022727999999999998,16,ok
packet_d,segment_2023_h2,GBP_USD,4h,gbp_usd_4h,23,0.34782608695652173,-0.11942173913043475,0.7422125031675568,-6.631500000000001,-0.015398000000000002,23,ok
packet_d,segment_2023_h2,USD_JPY,4h,usd_jpy_4h,14,0.35714285714285715,0.06059285714285717,1.2322264502176352,-2.9482999999999997,1.0557499999999997,14,ok
packet_d,segment_2023_h2,AUD_USD,4h,aud_usd_4h,21,0.38095238095238093,-0.13591904761904758,0.7137197476505219,-5.5624,-0.013053000000000002,21,ok
packet_d,segment_2023_h2,AUD_CHF,4h,aud_chf_4h,20,0.3,-0.20187499999999997,0.5027096933119842,-5.7318999999999996,-0.005322000000000002,20,ok
packet_d,segment_2023_h2,USD_CAD,4h,usd_cad_4h,29,0.3448275862068966,0.02038620689655172,1.0481476353745043,-6.425999999999999,-0.005865999999999998,29,ok
packet_d,segment_2023_h2,USD_CHF,4h,usd_chf_4h,22,0.2727272727272727,0.23949545454545443,1.7432396213905856,-2.8665,0.005837,22,ok
packet_d,segment_2023_h2,NZD_USD,4h,nzd_usd_4h,19,0.3684210526315789,-0.05756315789473685,0.8492238550828531,-2.8958,-0.008993000000000001,19,ok
packet_d,segment_2023_h2,EUR_GBP,4h,eur_gbp_4h,26,0.3076923076923077,-0.02003076923076922,0.9216547574276044,-4.7598,2.9999999999999428e-05,26,ok
packet_d,segment_2023_h2,EUR_JPY,4h,eur_jpy_4h,17,0.47058823529411764,0.3436235294117647,2.5201811226481383,-3.01,4.239581,17,ok
packet_d,segment_2023_h2,GBP_JPY,4h,gbp_jpy_4h,25,0.32,-0.070308,0.7755917575262365,-5.4212,0.621707,25,ok
packet_d,segment_2023_h2,BTC_USD,4h,,0,0.0,0.0,0.0,0.0,0.0,0,ok
packet_d,segment_2023_h2,ETH_USD,4h,eth_usd_4h,9,0.2222222222222222,-0.30366666666666664,0.5641426384281704,-4.2704,-45.049279000000006,9,ok
packet_d,segment_2023_h2,LTC_USD,4h,ltc_usd_4h,26,0.3076923076923077,-0.16351538461538462,0.6562775392725185,-4.9629,-4.584488,26,ok
packet_d,segment_2023_h2,BCH_USD,4h,bch_usd_4h,20,0.3,-0.057805000000000016,0.8330662046061655,-3.3724000000000003,-9.156798999999998,20,ok
packet_d,segment_2024_h1,WTICO_USD,4h,wtico_usd_4h,23,0.4782608695652174,-0.14043913043478262,0.5963031007461288,-5.2415,-2.867969,23,ok
packet_d,segment_2024_h1,BCO_USD,4h,bco_usd_4h,21,0.3333333333333333,-0.2387476190476191,0.2904170853560156,-6.7501,-4.926894,21,ok
packet_d,segment_2024_h1,XAG_USD,4h,xag_usd_4h,25,0.36,0.2668360000000001,1.7247197114548931,-2.8655999999999997,2.7097350000000007,25,ok
packet_d,segment_2024_h1,XAU_USD,4h,xau_usd_4h,8,0.375,0.740175,2.286254235815449,-2.0,41.594060999999996,8,ok
packet_d,segment_2024_h1,UK100_GBP,4h,uk100_gbp_4h,4,0.5,0.9541999999999999,3.2404320262972526,-0.7035999999999998,45.269952,4,ok
packet_d,segment_2024_h1,NAS100_USD,4h,,0,0.0,0.0,0.0,0.0,0.0,0,ok
packet_d,segment_2024_h1,US30_USD,4h,us30_usd_4h,3,0.3333333333333333,0.4522666666666666,1.6784,-2.0,369.14650600000004,3,ok
packet_d,segment_2024_h1,SPX500_USD,4h,spx500_usd_4h,5,0.4,-0.3757,0.3738333333333334,-3.0,-14.693127,5,ok
packet_d,segment_2024_h1,FR40_EUR,4h,fr40_eur_4h,3,0.0,-1.0,0.0,-2.0,-57.025428,3,ok
packet_d,segment_2024_h1,JP225_USD,4h,jp225_usd_4h,1,0.0,-1.0,0.0,0.0,-317.031039,1,ok
packet_d,segment_2024_h1,ESPIX_EUR,4h,,0,0.0,0.0,0.0,0.0,0.0,0,ok
packet_d,segment_2024_h1,EUR_USD,4h,eur_usd_4h,17,0.23529411764705882,-0.23282941176470587,0.4773888588140539,-3.9572999999999996,-0.012083999999999998,17,ok
packet_d,segment_2024_h1,GBP_USD,4h,gbp_usd_4h,16,0.375,0.60239375,3.016085510490096,-2.7634000000000003,0.011994000000000001,16,ok
packet_d,segment_2024_h1,USD_JPY,4h,usd_jpy_4h,14,0.5714285714285714,0.2696928571428571,1.9956489636622539,-2.5348,2.985474,14,ok
packet_d,segment_2024_h1,AUD_USD,4h,aud_usd_4h,21,0.47619047619047616,0.32641904761904766,2.361619291659218,-1.8463,0.021609,21,ok
packet_d,segment_2024_h1,AUD_CHF,4h,aud_chf_4h,28,0.4642857142857143,0.4114071428571428,2.329509256267024,-2.4301999999999992,0.016550999999999996,28,ok
packet_d,segment_2024_h1,USD_CAD,4h,usd_cad_4h,20,0.5,-0.12262500000000001,0.5883063906934582,-4.0224,-0.006939000000000001,20,ok
packet_d,segment_2024_h1,USD_CHF,4h,usd_chf_4h,29,0.20689655172413793,-0.34646551724137936,0.34454729892818226,-10.153600000000003,-0.030260000000000002,29,ok
packet_d,segment_2024_h1,NZD_USD,4h,nzd_usd_4h,25,0.24,-0.23162000000000002,0.442792532717475,-5.278500000000001,-0.016212999999999998,25,ok
packet_d,segment_2024_h1,EUR_GBP,4h,eur_gbp_4h,32,0.28125,-0.23653749999999996,0.517759414879045,-8.3248,-0.007503000000000001,32,ok
packet_d,segment_2024_h1,EUR_JPY,4h,eur_jpy_4h,22,0.45454545454545453,0.18178181818181824,1.63260463791958,-3.1523000000000008,1.9411179999999995,22,ok
packet_d,segment_2024_h1,GBP_JPY,4h,gbp_jpy_4h,17,0.29411764705882354,-0.15547647058823533,0.6246716178412689,-5.8117,-1.8210169999999997,17,ok
packet_d,segment_2024_h1,BTC_USD,4h,,0,0.0,0.0,0.0,0.0,0.0,0,ok
packet_d,segment_2024_h1,ETH_USD,4h,eth_usd_4h,2,0.0,-0.5479,0.0,-1.0,-60.171115,2,ok
packet_d,segment_2024_h1,LTC_USD,4h,ltc_usd_4h,17,0.17647058823529413,-0.2604941176470588,0.3877505875846814,-4.4539,-11.155882,17,ok
packet_d,segment_2024_h1,BCH_USD,4h,bch_usd_4h,9,0.2222222222222222,-0.31418888888888885,0.2796219397243523,-3.0407999999999995,-30.310693999999998,9,ok
packet_d,segment_2024_h2,WTICO_USD,4h,wtico_usd_4h,22,0.45454545454545453,0.3081090909090909,1.849200085190614,-5.0634999999999994,6.618870000000002,22,ok
packet_d,segment_2024_h2,BCO_USD,4h,bco_usd_4h,17,0.35294117647058826,0.15561176470588234,1.4381905219393414,-3.0682,0.5661919999999998,17,ok
packet_d,segment_2024_h2,XAG_USD,4h,xag_usd_4h,11,0.2727272727272727,-0.06120000000000001,0.8733562842146849,-2.9191000000000003,-0.01958700000000002,11,ok
packet_d,segment_2024_h2,XAU_USD,4h,xau_usd_4h,9,0.4444444444444444,0.22106666666666663,1.4101253298153034,-2.8512,7.910633999999995,9,ok
packet_d,segment_2024_h2,UK100_GBP,4h,uk100_gbp_4h,7,0.0,-0.9306857142857143,0.0,-5.5148,-150.68882,7,ok
packet_d,segment_2024_h2,NAS100_USD,4h,,0,0.0,0.0,0.0,0.0,0.0,0,ok
packet_d,segment_2024_h2,US30_USD,4h,,0,0.0,0.0,0.0,0.0,0.0,0,ok
packet_d,segment_2024_h2,SPX500_USD,4h,spx500_usd_4h,9,0.1111111111111111,-0.5505333333333333,0.32165055721365793,-4.3042,-90.019276,9,ok
packet_d,segment_2024_h2,FR40_EUR,4h,fr40_eur_4h,2,1.0,2.42065,999.0,0.0,93.55,2,ok
packet_d,segment_2024_h2,JP225_USD,4h,,0,0.0,0.0,0.0,0.0,0.0,0,ok
packet_d,segment_2024_h2,ESPIX_EUR,4h,espix_eur_4h,1,0.0,-1.0,0.0,0.0,-32.508593,1,ok
packet_d,segment_2024_h2,EUR_USD,4h,eur_usd_4h,31,0.41935483870967744,0.2798709677419355,1.8961976675722303,-4.8458000000000006,0.010702000000000003,31,ok
packet_d,segment_2024_h2,GBP_USD,4h,gbp_usd_4h,23,0.30434782608695654,0.06961739130434784,1.2158824322502357,-3.6944,0.006311000000000004,23,ok
packet_d,segment_2024_h2,USD_JPY,4h,usd_jpy_4h,29,0.4827586206896552,0.1533448275862069,1.5965044063795253,-2.732,1.8151089999999996,29,ok
packet_d,segment_2024_h2,AUD_USD,4h,aud_usd_4h,26,0.3076923076923077,-0.08716153846153846,0.7188581636830548,-3.6297,-0.0008829999999999992,26,ok
packet_d,segment_2024_h2,AUD_CHF,4h,aud_chf_4h,21,0.3333333333333333,-0.19281428571428572,0.41951716030621894,-4.258799999999998,-0.01437,21,ok
packet_d,segment_2024_h2,USD_CAD,4h,usd_cad_4h,23,0.43478260869565216,0.09506086956521735,1.2952559722353514,-5.3376,-0.00030399999999999855,23,ok
packet_d,segment_2024_h2,USD_CHF,4h,usd_chf_4h,27,0.25925925925925924,-0.3054111111111111,0.25898401344344496,-8.410400000000003,-0.014748999999999998,27,ok
packet_d,segment_2024_h2,NZD_USD,4h,nzd_usd_4h,20,0.35,0.045294999999999995,1.1239142626561067,-2.8649000000000004,-0.0003010000000000009,20,ok
packet_d,segment_2024_h2,EUR_GBP,4h,eur_gbp_4h,23,0.43478260869565216,0.20288260869565217,1.607251148445532,-3.2872999999999997,0.0013529999999999996,23,ok
packet_d,segment_2024_h2,EUR_JPY,4h,eur_jpy_4h,29,0.41379310344827586,0.28980689655172415,1.987243040056385,-4.862,1.5816379999999999,29,ok
packet_d,segment_2024_h2,GBP_JPY,4h,gbp_jpy_4h,28,0.5,0.34409999999999996,2.328150200570697,-4.797799999999999,3.4052109999999995,28,ok
packet_d,segment_2024_h2,BTC_USD,4h,,0,0.0,0.0,0.0,0.0,0.0,0,ok
packet_d,segment_2024_h2,ETH_USD,4h,eth_usd_4h,2,0.0,-1.0,0.0,-1.0,-119.33803700000001,2,ok
packet_d,segment_2024_h2,LTC_USD,4h,ltc_usd_4h,26,0.34615384615384615,-0.041169230769230764,0.9221414023858014,-3.7601999999999993,-6.146180999999995,26,ok
packet_d,segment_2024_h2,BCH_USD,4h,bch_usd_4h,17,0.11764705882352941,-0.25674705882352944,0.3305777518749713,-6.1072999999999995,-49.96820900000001,17,ok
packet_d,segment_2025_h1,WTICO_USD,4h,wtico_usd_4h,23,0.43478260869565216,0.2934565217391304,2.1813042565107814,-4.108300000000001,4.093082,23,ok
packet_d,segment_2025_h1,BCO_USD,4h,bco_usd_4h,20,0.35,0.131125,1.3069764719653516,-4.556500000000001,2.192254999999999,20,ok
packet_d,segment_2025_h1,XAG_USD,4h,xag_usd_4h,18,0.3888888888888889,-0.05797777777777777,0.8500553168867369,-2.2626,-0.6450990000000001,18,ok
packet_d,segment_2025_h1,XAU_USD,4h,xau_usd_4h,5,0.2,-0.05296000000000003,0.9338,-2.0,-0.7826059999999959,5,ok
packet_d,segment_2025_h1,UK100_GBP,4h,uk100_gbp_4h,2,0.5,1.35685,3.7137,-1.0,95.263181,2,ok
packet_d,segment_2025_h1,NAS100_USD,4h,,0,0.0,0.0,0.0,0.0,0.0,0,ok
packet_d,segment_2025_h1,US30_USD,4h,us30_usd_4h,1,0.0,-1.0,0.0,0.0,-152.867391,1,ok
packet_d,segment_2025_h1,SPX500_USD,4h,spx500_usd_4h,4,0.25,-0.09944999999999998,0.8373139211516442,-2.0,0.4508559999999946,4,ok
packet_d,segment_2025_h1,FR40_EUR,4h,,0,0.0,0.0,0.0,0.0,0.0,0,ok
packet_d,segment_2025_h1,JP225_USD,4h,,0,0.0,0.0,0.0,0.0,0.0,0,ok
packet_d,segment_2025_h1,ESPIX_EUR,4h,espix_eur_4h,1,1.0,8.8227,999.0,0.0,720.75,1,ok
packet_d,segment_2025_h1,EUR_USD,4h,eur_usd_4h,20,0.45,-0.08288499999999997,0.7960381421101199,-3.0045,0.004595999999999999,20,ok
packet_d,segment_2025_h1,GBP_USD,4h,gbp_usd_4h,27,0.2222222222222222,0.08108888888888889,1.1947241097157495,-5.0328,0.004980999999999999,27,ok
